idindividu;identite;prenom;nom;surnom;provVilleT;titreT;titreTN;professionT;professionTN;chargeEcclT;chargeEcclTN;provDiocT;santeT;statutT;statutTN;titre2T;titre2TN;profession2T;profession2TN;genre
324;jacobus chabaudi;jacobus;chabaudi;NULL;NULL;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
330;hugoninus bruni;hugoninus;bruni;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
331;bernardus bruni;bernardus;bruni;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
332;honoratus bernardi;honoratus;bernardi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
334;symon amelli;symon;amelli;NULL;NULL;bourgeois;bourgeois;marchand;marchand;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
231;bartholomeus servelha;bartholomeus;servelha;NULL;NULL;NULL;NULL;mercier ou marchand;mercier;NULL;NULL;NULL;NULL;citoyen d avignon;citoyen d avignon;NULL;NULL;marchand;marchand;homme
273;falconetus de sonna;falconetus;de sonna;NULL;romans;NULL;NULL;agriculteur;agriculteur;NULL;NULL;diocese de vienne;NULL;habitant d avignon;habitant d avignon;NULL;NULL;sergent d armes de la cour episcopale;sergent d armes;homme
348;bernardus richerii;bernardus;richerii;NULL;roquemaure;noble;noble;NULL;NULL;NULL;NULL;diocese d avignon;NULL;habitant d avignon;habitant d avignon;damoiseau;damoiseau;NULL;NULL;homme
382;mondonus de solerio;mondonus;de solerio;NULL;NULL;NULL;NULL;portier du cardinal de carcassone;portier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;gardien des lapins du pape;gardien;homme
362;peiretus de sancto martiale;peiretus;de sancto martiale;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
363;johannes guauterii;johannes;guauterii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
364;petrus viventii;petrus;viventii;NULL;venise;NULL;NULL;orfevre bijoutier;orfevre bijoutier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
368;petrus barnerii;petrus;barnerii;NULL;montpellier;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
373;johannes petiti;johannes;petiti;NULL;NULL;NULL;NULL;boucher;boucher;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
365;johannes vitalis;johannes;vitalis;NULL;NULL;NULL;NULL;orfevre bijoutier ou argenterius;orfevre bijoutier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
323;guillelmus magistri;guillelmus;magistri;NULL;NULL;NULL;NULL;NULL;NULL;frere conventuel de l ordre des carmelites d avignon;frere;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
255;jacobus de niomis;jacobus;de niomis;NULL;avignon;NULL;NULL;fustier;fustier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;baile de l aumone de la fusterie;baile de l aumone de la fusterie;homme
1279;raymundus pintsonerii;raymundus;pintsonerii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
287;johannes guigonis;johannes;guigonis;NULL;NULL;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
312;johannes grassi;johannes;grassi;de pain;NULL;NULL;NULL;agriculteur;agriculteur;NULL;NULL;diocese de besancon;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
297;guillelmus talharoire;guillelmus;talharoire;NULL;marseille;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
388;micheal vergerii;micheal;vergerii;NULL;valence;NULL;NULL;tavernier;tavernier;NULL;NULL;diocese de vienne;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
390;filii et heredes domini gaucelmi de vayrolis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
395;stephanus de fabrica;stephanus;de fabrica;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
397;salvator esperandei;salvator;esperandei;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
398;ferrarius esperandei;ferrarius;esperandei;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
399;hugo millassi;hugo;millassi;NULL;NULL;bourgeois;bourgeois;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
402;geraldus terratii;geraldus;terratii;lo rascas;NULL;NULL;NULL;tavernier ou agriculteur;tavernier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
396;germanus sicardi;germanus;sicardi;NULL;NULL;maitre;maitre;scribe du pape;scribe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
355;rostagnetus de mories;rostagnus;de mories;NULL;NULL;noble;noble;syndic;syndic;NULL;NULL;NULL;NULL;NULL;NULL;damoiseau;damoiseau;NULL;NULL;homme
341;philippus milonis;philippus;milonis;NULL;avignon;NULL;NULL;drapier ou bourgeois;drapier ou bourgeois;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
386;dominicus opinelli;dominicus;opinelli;NULL;francais;NULL;NULL;tavernier;tavernier;NULL;NULL;diocese de toul;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
452;geraudus amici;geraudus;amici;NULL;NULL;noble;noble;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;potens seigneur de chateauneuf du pape;seigneur;NULL;NULL;homme
394;bertrandus de fabrica;bertrandus;de fabrica;NULL;avignon;NULL;NULL;boulanger;boulanger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
384;bernardus de cobonibus;bernardus;de cobonibus;NULL;florence;NULL;NULL;marchand;marchand;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
392;poncius boerii;pontius;boerii;NULL;avignon;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
361;raimundus dauronis;raimundus;dauronis;NULL;NULL;chevalier;chevalier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;coseigneur de rognonas;coseigneur;NULL;NULL;homme
346;raimundus provincialis;raimundus;provincialis;NULL;NULL;NULL;NULL;NULL;NULL;clerc d aramon;clerc;diocese d uzes;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
436;chabertus candelerii;chabertus;candelerii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;diocese d uzes;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
442;durandus juvenis;durandus;juvenis;NULL;NULL;NULL;NULL;jardinier;jardinier;NULL;NULL;NULL;NULL;citoyen d avignon;citoyen d avignon;NULL;NULL;NULL;NULL;homme
443;egidius barralhi;egidius;barralhi;NULL;avignon;NULL;NULL;chanvrier;chanvrier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
444;eustachus curti;eustachus;curti;NULL;NULL;NULL;NULL;marchand;marchand;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
445;ferrerius varleti;ferrerius;varleti;NULL;martigues;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
446;franciscus de chateauneuf du pape;franciscus;de chateauneuf du pape;NULL;avignon;maitre;maitre;medecin;medecin;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
449;gerardus de sancto deodato;gerardus;de sancto deodato;NULL;NULL;maitre;maitre;NULL;NULL;prevot de saint-die au diocese de toul;prevot;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
450;gerardus de vite;gerardus;de vite;NULL;NULL;NULL;NULL;barbier;barbier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
453;geraudus benedicti;geraudus;benedicti;NULL;NULL;NULL;NULL;marchand;marchand;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
454;germanus guasqui;germanus;guasqui;NULL;NULL;NULL;NULL;NULL;NULL;clerc de toulouse;clerc;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
459;guillelmus hylereti;guillelmus;hylereti;NULL;NULL;NULL;NULL;courrier;courrier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
460;guillelmus massiani;guillelmus;massiani;NULL;avignon;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
464;hugutsio benutelli;hugutsio;benutelli;NULL;NULL;NULL;NULL;courrier;courrier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
466;jacobus aragonis;jacbus;aragonis;NULL;NULL;NULL;NULL;courrier;courrier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
469;jacobus de sancto saturnino;jacobus;de sancto saturnino;NULL;NULL;damoiseau;damoiseau;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
470;jacobus guigonis;jacobus;guigonis;NULL;NULL;NULL;NULL;boucher;boucher;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
474;jacobus vergerii;jacobus;vergerii;NULL;avignon;NULL;NULL;fustier;fustier;NULL;NULL;NULL;NULL;citoyen d avignon;citoyen d avignon;NULL;NULL;NULL;NULL;homme
417;bernardus de serramontesio junior;bernardus;de serramontesio;junior;NULL;NULL;NULL;notaire;notaire;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
472;jacobus martinenqui;jacobus;martinenqui;NULL;avignon;bourgeois;bourgeois;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
447;franciscus de zambraziis;franciscus;de zambraziis;NULL;bologne;NULL;NULL;changeur;changeur;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
463;henricus aynsoyn;henricus;aynsoyn;NULL;NULL;NULL;NULL;juponier;juponier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
437;collinus bertrandi;collinus;bertrandi;NULL;montpellier;bourgeois;bourgeois;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
468;jacobus de luco;jacobus;de luco;NULL;avignon;damoiseau;damoiseau;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
461;guillelmus raymbaudi;guillelmus;raymbaudi;NULL;NULL;NULL;NULL;NULL;NULL;chapelain de l eglise saint agricol;chapelain;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
490;johannes gaspardi;johannes;gaspardi;NULL;avignon;NULL;NULL;marchand;marchand;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
491;johannes gaufridi;johannes;gaufridi;NULL;avignon;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
492;johannes gauterii;johannes;gauterii;NULL;NULL;NULL;NULL;boulanger;boulanger;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
494;johannes hugonis;johannes;hugonis;NULL;avignon;damoiseau;damoiseau;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
495;johannes laurentii;johannes;laurentii;jandre;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
496;johannes mantorchies;johannes;mantorchies;NULL;verdun;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
497;johannes mayoli;johannes;mayoli;NULL;avignon;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
498;johannes petricorni;johannes;petricorni;NULL;milan;maitre;maitre;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
500;johannes ratonchini;johannes;ratonchini;NULL;avignon;damoiseau;damoiseau;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;coseigneur du chateau de masan;coseigneur;NULL;NULL;homme
501;johannes ronoerii;johannes;ronoerii;de penestra;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;citoyen d avignon;citoyen d avignon;NULL;NULL;NULL;NULL;homme
502;johannes ruffi;johannes;ruffi;NULL;NULL;NULL;NULL;NULL;NULL;pretre beneficiaire de l eglise d avignon;pretre;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
503;johannes textoris;johannes;textoris;NULL;avignon;NULL;NULL;chanvrier;chanvrier;NULL;NULL;NULL;NULL;citoyen d avignon;citoyen d avignon;NULL;NULL;NULL;NULL;homme
505;johannes vigerii;johannes;vigerii;NULL;NULL;NULL;NULL;NULL;NULL;pretre de clermont chanoine de l eglise saint-genies de clermont;pretre;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
418;bernardus de valle junior;bernardus;de valle;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
455;johannes alrici;johannes;alrici;NULL;NULL;NULL;NULL;fustier;fustier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
458;guillelmus fabri;guillelmus;fabri;pelherii;NULL;NULL;NULL;marchand;marchand;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;pelletier;pelletier;homme
393;petrocho porci;petrocho;porci;NULL;NULL;NULL;NULL;boulanger;boulanger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
381;huguetus lo bergonho;huguetus;lo bergonho;NULL;NULL;NULL;NULL;boulanger;boulanger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
457;guillelmus de margaritis;guillelmus;de margaritis;NULL;NULL;NULL;NULL;sergent d armes;sergent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;huissier;huissier;homme
529;petrus leonardi;petri;leonardi;leonassii;avignon;NULL;NULL;charron;charron;NULL;NULL;NULL;qondam;NULL;NULL;NULL;NULL;NULL;NULL;homme
516;ludovicus;ludovicus;NULL;NULL;NULL;seigneur distingue et puissant homme;seigneur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;vicomte de thalard;vicomte;NULL;NULL;homme
522;martinus tanuchii;martinus;tanuchii;NULL;florence;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
526;monetus pintsonerii;monetus;pintsonerii;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
527;nycolaus de ecclesia;nycolaus;de ecclesia;NULL;NULL;NULL;NULL;marchand;marchand;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
528;paulus de velletro;paulus;de velletro;NULL;NULL;maitre;maitre;scribe;scribe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
530;petrus ausapeti;petrus;ausapeti;NULL;avignon;NULL;NULL;marchand;marchand;NULL;NULL;NULL;NULL;citoyen d avignon;citoyen d avignon;NULL;NULL;NULL;NULL;homme
532;petrus de solchagna;petrus;de solchagna;NULL;NULL;NULL;NULL;sergent d armes;sergent;NULL;NULL;diocese de pampelune;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
533;petrus guillelmi;petrus;guillelmi;NULL;noves;maitre;maitre;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
534;petrus johannis;petrus;johannis;NULL;NULL;NULL;NULL;NULL;NULL;clerc du diocese de toul;clerc;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
535;petrus mazuerii;petrus;mazuerii;NULL;NULL;NULL;NULL;NULL;NULL;chapelain de l eglise de champfleuri;chapelain;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
536;petrus patrici;petrus;patrici;NULL;poitiers;NULL;NULL;boucher;boucher;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
538;petrus stephani;petrus;stephani;ly roy de castel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
539;petrus urtice;petrus;urtice;NULL;avignon;chevalier;chevalier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
541;pontius martini;pontius;martini;NULL;NULL;NULL;NULL;boulanger;boulanger;NULL;NULL;NULL;NULL;citoyen d avignon;citoyen d avignon;NULL;NULL;NULL;NULL;homme
542;pontius raynaudi;pontius;raynaudi;NULL;avignon;NULL;NULL;docteur en loi;docteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;avocat;avocat;homme
543;pontius ricani;pontius;ricani;NULL;NULL;NULL;NULL;tripier;tripier;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
544;pontius rocelli;pontius;rocelli;NULL;NULL;NULL;NULL;marchand;marchand;NULL;NULL;NULL;NULL;citoyen d avignon;citoyen d avignon;NULL;NULL;NULL;NULL;homme
545;pontius vaquerii;pontius;vaquerii;NULL;avignon;NULL;NULL;drapier;drapier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
499;johannes pugeti;johannes;pugeti;NULL;NULL;NULL;NULL;pelletier;pelletier;NULL;NULL;NULL;NULL;citoyen d avignon;citoyen d avignon;NULL;NULL;NULL;NULL;homme
540;philippus benevenuti;philippus;benevenuti;NULL;NULL;NULL;NULL;epicier;epicier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
507;johannes ysnardii;johannes;ysnardii;NULL;avignon;NULL;NULL;epicier;epicier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
489;johannes garrelli;johannes;garrelli;NULL;metis;NULL;NULL;boulanger;boulanger;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
511;jordanus philippi;jordanus;philippi;NULL;NULL;maitre;maitre;procureur;procureur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
531;petrus balena;petrus;balena;NULL;NULL;damoiseau;damoiseau;NULL;NULL;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
493;johannes gradepaen;johannes;gradepaen;NULL;NULL;NULL;NULL;couvreur;couvreur;NULL;NULL;diocese de besancon;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
554;raymundus feutrerii;raymundus;feuterii;NULL;NULL;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
547;raymundus ays;raymundus;ays;NULL;NULL;NULL;NULL;scribe;scribe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
550;raymundus columberii;raymundus;columberii;NULL;avignon;damoiseau;damoiseau;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
560;robertus lauloys;robertus;lauloys;NULL;NULL;seigneur;seigneur;scribe;scribe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
561;robertus sapientis;robertus;sapientis;NULL;NULL;NULL;NULL;barbier;barbier;NULL;NULL;diocese de autun;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
565;stephanus grandi;stephanus;grandi;NULL;NULL;maitre;maitre;peintre;peintre;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
566;stephanus gransoni;stephanus;gransoni;NULL;NULL;NULL;NULL;lapicide;lapicide;NULL;NULL;diocese de beziers;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
567;stephanus vialdi;stephanus;vialdi;NULL;NULL;NULL;NULL;savetier;savetier;NULL;NULL;diocese d auxerre;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
569;vanellus salvi;vanellus;salvi;NULL;avignon;NULL;NULL;orfevre bijoutier;orfevre bijoutier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
572;stephanus de petra;stephanus;de petra;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
575;philippus cabassole;philippus;cabassole;NULL;NULL;noble;noble;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
576;monetus taulhiani;monetus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
579;baudetus de sado;baudetus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
580;johannetus de sado;johannetus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
581;pauletus de sado;pauletus;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
553;raymundus de venterolio;raymundus;de venterolio;NULL;NULL;chevalier;chevalier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;seigneur de venterol;seigneur;NULL;NULL;homme
562;salamon de pormone;salamon;de pormone;NULL;NULL;NULL;NULL;lapicide;lapicide;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
556;ricardus moteti;ricardus;moteti;NULL;NULL;NULL;NULL;pelletier;pelletier;NULL;NULL;NULL;NULL;habitant d avignon;habitant d avignon;NULL;NULL;NULL;NULL;homme
586;bernardus bessi;bernardus;bessi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
587;raymundus raymbaudi;raymundus;raymbaudi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2468;stephanus cavalerii;stephanus;cavalerii;NULL;NULL;NULL;NULL;fustier;fustier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
557;rigaldus rogeti;rigaldus;rogeti;NULL;NULL;NULL;NULL;maitre de la pignotte;maitre de la pignotte;clerc du diocese de rodez;clerc;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2278;aniquinus malatesta;aniquinus;malatesta;NULL;NULL;NULL;NULL;boucher;boucher;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2382;jcobus mancipii;jcobus;mancipii;NULL;NULL;NULL;NULL;boulanger;boulanger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2100;pontius melli;pontius;melli;NULL;NULL;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2093;petrus mondeti;petrus;mondeti;NULL;NULL;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2399;stephanus moreti;stephanus;moreti;NULL;NULL;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1677;jacobus muratoris;jacobus;muratoris;NULL;NULL;NULL;NULL;agriculteur;agriculteur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
584;henricus de reve;henricus;de reve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1635;guillelmus pega;guillelmus;pega;lop;avignon;NULL;NULL;marchand;marchand;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;tavernier;tavernier;homme
2473;bertrandus guiliberti;bertrandus;guiliberti;NULL;NULL;NULL;NULL;jardinier;jardinier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
657;petrus castanherii;petrus;castanherii;de vianesio;NULL;NULL;NULL;jardinier;jardinier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2397;andreas muratoris;andreas;muratoris;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2003;raymundus nigri;raymundus;nigri;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2417;thomassius ysonis;thomassius;ysonis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1379;m sancto de fraydo;NULL;sancto de fraydo;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1932;heredes johannes canderi;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;heritier
1848;salvator yrissonis;salvator;yrissonis;NULL;NULL;NULL;NULL;cordier;cordier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2415;rostagnus ysonis;rostagnus;ysonis;NULL;NULL;NULL;NULL;epicier;epicier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
1531;benedictus yterii;benedictus;yterii;NULL;NULL;NULL;NULL;couvreur de briques;couvreur;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
2204;johannes regis argenterius;johannes;regis;NULL;NULL;NULL;NULL;orfevre bijoutier;orfevre bijoutier;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;homme
