"idIndividu","identite","prenom","nom","surnom","provVille","titre","profession","chargeEccl","sante","provDioc","statut","residence","titre2","profession2","identiteNorm","genre"
2795,"johaneta martin","johaneta","martin",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2796,"bertroneta martin","bertroneta","martin",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2058,"hugoninus saramandi","hugoninus","saramandi",NULL,NULL,NULL,"serviens armorum curie",NULL,NULL,NULL,NULL,NULL,NULL,"auditor",NULL,"homme"
1137,"domini de borbonio","domini","de borbonio",NULL,NULL,"dominus",NULL,NULL,"quondam prevot",NULL,NULL,NULL,NULL,NULL," Domino de Borbonio","homme"
1138,"henricus alamanni","henricus","alamanni",NULL,NULL,"dominus",NULL,NULL,"quondam prevot",NULL,NULL,NULL,NULL,NULL," Henric Alamanni","homme"
1817,"petrus tiriache","petrus","tiriache",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2259,"rostagnus tiriache","rostagnus","tiriache",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1688,"johannes arnaudi","johannes","arnaudi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2359,"johannes atti","johannes","atti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1949,"johannes auderti","johannes","auderti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1780,"petrus auzeleti","petrus","auzeleti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1837,"raymaudus bajuli","raymaudus","bajuli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2006,"rostagnus bajuli","rostagnus","bajuli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2393,"johannes bega","johannes","bega",NULL,NULL,NULL,NULL,"presbyter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2375,"gasbertus barban","gasbertus","barban",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2364,"guillelmus tongardi","guillelmus","tongardi",NULL,NULL,NULL,"vitrearius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1725,"johannes rose","johannes","rose",NULL,NULL,NULL,"scriptor litteris apostolic",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1689,"johannes arnulphi","johannes","arnulphi",NULL,NULL,NULL,"laborator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1773,"monetus arnulphi","monetus","arnulphi",NULL,NULL,NULL,"laborator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2101,"raymundus arnulphi","raymundus","arnulphi",NULL,NULL,NULL,"laborator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2347,"colinus aureon","colinus","aureon",NULL,NULL,NULL,"corraterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1615,"guichardus aziari","guichardus","aziari",NULL,NULL,NULL,"tabernarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
233,"johannes lartissuti","johannes","lartissuti",NULL,NULL,NULL,"corderius",NULL,NULL,NULL,"civis avinionis",NULL,NULL,NULL,"johannis lartissuti","homme"
253,"hugo flegerii","hugo","flegerii",NULL,NULL,"domicellus",NULL,NULL,NULL,NULL,"civis avinionis",NULL,NULL,NULL,"hugo flegerii","homme"
2371,"johannes berardi","johannes","berardi",NULL,NULL,NULL,"sartor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1134,"ludovicus de petragrossa","ludovicus","de petragrossa",NULL,NULL,"dominus","jurisperitus",NULL,"quondam prevot",NULL,NULL,NULL,"nobilis",NULL," Ludovic de Petragrossa","homme"
1783,"petrus burgesii","petrus","burgesii",NULL,NULL,NULL,"panaterius",NULL,NULL,NULL,NULL,NULL,NULL,"furnerius pape",NULL,"homme"
1112,"johannes medici","johannes","medici",NULL,NULL,"magister","notarius",NULL,"quondam prevot",NULL,NULL,NULL,NULL,NULL," Johannis Medici","homme"
1116,"guillelmus engelberti","guillelmus","engelberti",NULL,NULL,NULL,"serviens armorum pape",NULL,"quondam prevot",NULL,NULL,NULL,NULL,NULL," Guillelm Engelberti","homme"
1483,"rixendis germane","rixendis","germane",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
225,"petrus de noeriis","petrus","de noeriis",NULL,NULL,NULL,"macellarius porcorum",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"petri de noeriis","homme"
229,"johannes de vico","johannes","de vico",NULL,NULL,"magister","notarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"johannis de vico","homme"
230,"petrus peitavini","petrus","peitavini",NULL,NULL,NULL,"peissonerius",NULL,NULL,NULL,NULL,NULL,NULL,"cultor","petri peitavin","homme"
234,"suffronus aliberti","suffronus","aliberti","bellipili",NULL,NULL,"mercator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"suffron aliberti","homme"
238,"austoaudus austoaudi","austoaudus","austoaudi",NULL,NULL,"domicellus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"astoaud astoaud","homme"
246,"jacobus maurelli","jacobus","maurelli","pecolli",NULL,NULL,"cultor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jacob maurelli","homme"
250,"guillelmus catalani","guillelmus","catalani",NULL,NULL,NULL,"palefrenarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"guillelm catalan","homme"
251,"bertrandus plancuti ","bertrandus","plancuti",NULL,NULL,NULL,"fusterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"bertrand plancuti","homme"
2392,"gerald benedicti","gerald","benedicti",NULL,NULL,NULL,"macellarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2258,"rostagnus berbigerii","rostagnus","berbigerii",NULL,NULL,NULL,"laborator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1940,"jacobus blanchi","jacobus","blanchi",NULL,NULL,NULL,"gachie palatii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2280,"riconus bartholi","riconus","bartholi",NULL,NULL,NULL,NULL,NULL,"quondam saint-pierre",NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2443,"bertrandus benedicti","bertrandus","benedicti",NULL,NULL,NULL,"curaterius",NULL,"quondam saint-pierre",NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1695,"johannes boneti","johannes","boneti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2386,"eustachius boniparis","eustachius","boniparis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1627,"guillelmus botet","guillelmus","botet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2330,"heliotus botet","heliotus","botet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2156,"grans brayas","grans","brayas",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2109,"thomassius bonaudi","thomassius","bonaudi",NULL,NULL,NULL,"laborator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2026,"arnaldus boniparis sive bonipatris","arnaldus","boniparis sive bonipatris",NULL,NULL,NULL,"affanator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2089,"petrus bonis","petrus","bonis",NULL,NULL,NULL,"mercator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1444,"johannete la bonassa","johannete","la bonassa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1154,"rebolhoni",NULL,NULL,NULL,NULL,NULL,"macellarius",NULL,"quondam prevot",NULL,NULL,NULL,NULL,NULL," Rebol","homme"
1754,"marcendis magalone","marcendis","magalone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1969,"marie dict la fola","marie","la fola",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1947,"johanne dicte le rossa","johanne","le rossa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2250,"petronilla ancelli","petronilla","ancelli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2235,"perrineta de valledei","perrineta","de valledei",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2251,"ponceta helie","ponceta","helie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2267,"suzanna karoli","suzanna","karoli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2208,"leonarda la capitona","leonarda","la capitona",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2265,"stephaneta lardini","stephaneta","lardini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2339,"bernardus de bontrotin","bernardus","de bontrotin",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2021,"alasatia laurentii","alasatia","laurentii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2018,"thibaud de burgis","thibaud","de burgis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2355,"michael de caffa","michael","de caffa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1766,"michaelis de cantu","michaelis","de cantu",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2441,"bartholomeus de carminhano","bartholomeus","de carminhano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2192,"johannes de castillione","johannes","de castillione",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2234,"paula le borgonho","paula","le borgonho","de belna",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2181,"johanna le possi","johanna","le possi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1965,"laurentia de monte corneto","laurentia","lo carratier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1757,"margarita lodini","margarita","lodini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2356,"roberti de briansano","roberti","de briansano",NULL,NULL,NULL,NULL,NULL,"quondam saint-pierre",NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1762,"mathea magolani","mathea","magolani",NULL,NULL,NULL,NULL,NULL,"quondam saint-pierre",NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2288,"martinus de bosco","martinus","de bosco",NULL,NULL,NULL,"mercator",NULL,"quondam saint-pierre",NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2329,"johannes de caturco","johannes","de caturco",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2256,"raymundus de crista","raymundus","de crista",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2274,"geraldus de condomio","geraldus","de condomio",NULL,NULL,NULL,"ortolanus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2079,"lambertus de consilio","lambertus","de consilio",NULL,NULL,NULL,"furbitor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1792,"petrus de francia","petrus","de francia",NULL,NULL,NULL,"coquus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1539,"bernardus de frezenchis","bernardus","de frezenchis",NULL,NULL,NULL,"brondatores",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1628,"guilhonus de frezenchis","guilhonus","de frezenchis",NULL,NULL,NULL,"brondatores",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1540,"bertandus de gardo","bertandus","de gardo",NULL,NULL,NULL,"candelerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1794,"petrus de jausens","petrus","de jausens",NULL,NULL,NULL,"serviens armorum pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
263,"johannes johannis veyrerius","johannes","johannis",NULL,NULL,NULL,"veyrerius",NULL,NULL,NULL,NULL,NULL,NULL,"mercator","johannis johannis","homme"
2310,"bartholomeus de lago","bartholomeus","de lago",NULL,NULL,NULL,"polasserius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2343,"olivarius de laude","olivarius","de laude",NULL,NULL,NULL,"sabaterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1679,"jacominus de lervvasch","jacominus","de lervvasch",NULL,NULL,NULL,"macellarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1975,"nicolaus de lugduno","nicolaus","de lugduno",NULL,NULL,NULL,"brodator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2064,"jaquetus de malopassu","jaquetus","de malopassu",NULL,NULL,NULL,"sartor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1795,"petrus de marescello","petrus","de marescello",NULL,NULL,NULL,"surgicus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2033,"colinetus de marvilla","colinetus","de marvilla",NULL,NULL,NULL,"pellicerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2090,"petrus de melanesio","petrus","de melanesio",NULL,NULL,NULL,"campsor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2255,"ponsetus de molemes","ponsetus","de molemes",NULL,NULL,NULL,"armadurerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1863,"vincentus de montecluso","vincentus","de montecluso",NULL,NULL,NULL,"ribayrerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2073,"johannes de montenhino","johannes","de montenhino",NULL,NULL,NULL,"ministrerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1613,"godinus de montibus","godinus","de montibus",NULL,NULL,NULL,"pelherius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2091,"petrus de novo","petrus","de novo",NULL,NULL,NULL,"ferraterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1631,"guillelmus de nyomis","guillelmus","de nyomis",NULL,NULL,NULL,"draperius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1741,"johannes de perrono","johannes","de perrono",NULL,NULL,NULL,"mercator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2429,"michael de fabrica","michael","de fabrica",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1845,"robinus de pont","robinus","de pont",NULL,NULL,NULL,"sabaterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1855,"stephanus de palatio","stephanus","de palatio",NULL,NULL,NULL,"tabernarius",NULL,NULL,NULL,"civis avinionis",NULL,NULL,NULL,NULL,"homme"
2133,"bertrandus de ponte","bertrandus","de ponte",NULL,NULL,NULL,"peissonerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1790,"petrus de esgallo","petrus","de esgallo",NULL,NULL,NULL,"serviens armorum",NULL,NULL,NULL,NULL,NULL,NULL,"vicarius",NULL,"homme"
1139,"jacobus de aptio","jacobus","de aptio",NULL,NULL,"magister","barberius pape",NULL,"quondam prevot",NULL,NULL,NULL,NULL,NULL," Jacob de Aptio","homme"
1140,"gerardus conilhi","gerardus","conilhi",NULL,NULL,NULL,NULL,NULL,"quondam prevot",NULL,NULL,NULL,NULL,NULL," GERARDus Conilhe","homme"
1160,"guillelmus rostangni","guillelmus","rostangni",NULL,NULL,NULL,NULL,NULL,"quondam prevot",NULL,NULL,NULL,NULL,NULL," Guillelm Rostangni","homme"
2139,"cathalanus de rota","cathalanus","de rota",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2361,"johannes de ruppemaura","johannes","de ruppemaura",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1798,"petrus de ruppepforti","petrus","de ruppepforti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1708,"johannes de sancte nicholas","johannes","de sancte nicholas",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1799,"petrus de sancti mauritio","petrus","de sancti mauritio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2125,"arnaldus de sancto martino","arnaldus","de sancto martino",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2400,"aymericus de serranda","aymericus","de serranda",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1586,"durandus de romanhaco","durandus","de romanhaco",NULL,NULL,NULL,"procurador in curie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2025,"anthonetus de sancto andrea","anthonetus","de sancto andrea",NULL,NULL,NULL,"mercator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2041,"guilhonus de sancto michaele","guilhonus","de sancto michaele",NULL,NULL,NULL,"veyrerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1711,"johannes de sanere","johannes","de sanere",NULL,NULL,NULL,"librarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2034,"colinus de stagno","colinus","de stagno",NULL,NULL,NULL,"tabernarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2421,"martinus de suelh","martinus","de suelh",NULL,NULL,NULL,"fusterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1954,"johannes de tholosa","johannes","de tholosa",NULL,NULL,NULL,"serviens armorum pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2040,"geraldus de torundo","geraldus","de torundo",NULL,NULL,NULL,"serviens armorum pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1607,"geraldus de verduno","geraldus","de verduno",NULL,NULL,NULL,"furnerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1332,"raoletus danie","raoletus","danie",NULL,NULL,NULL,"sabaterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2146,"colinus de spernayo","colinus","de spernayo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
294,"pochonus broquerii","pochonus","broquerii",NULL,NULL,NULL,"cultor sive ortlolanus",NULL,NULL,NULL,"civis avinionis",NULL,NULL,NULL,"pochon broquerii","homme"
1512,"arnaldus de sancto marcello","arnaldus","de sancto marcello",NULL,NULL,NULL,NULL,NULL,"quondam saint-pierre",NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2184,"johanna pascala","johanna","pascala",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
242,"pochonus ricani","pochonus","ricani",NULL,NULL,NULL,"fusterius sive mercator",NULL,NULL,NULL,"civis avinionis",NULL,NULL,NULL,"pochon ricani","homme"
1356,"ramundus de vigiaco","ramundus","de vigiaco","de ayrayco",NULL,"dominus","licenciatus in decretis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2485,"johannes garnerii furnerius","johannes","garnerii",NULL,NULL,NULL,"furnerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2486,"petrus rogerii affanator","petrus","rogerii",NULL,NULL,NULL,"affanator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
314,"ferrarius escale","ferrarius","escale",NULL,"avinione",NULL,"prosoneta sive corraterius",NULL,NULL,NULL,"judeus",NULL,NULL,NULL,"ferrari escale","homme"
317,"jacobus soquerii","jacobus","soquerii",NULL,"avinione",NULL,"canabasserius sive hostalerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jacob soquerii","homme"
304,"johannes fabri","johannes","fabri",NULL,NULL,NULL,"fromagerius sive mercator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"johannis fabri","homme"
369,"jacobus juliani","jacobus","juliani",NULL,NULL,NULL,"affanator sive molendinarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jacob juliani","homme"
1391,"angelus albertini","angelus","albertini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1396,"bonetus argentarii","bonetus","argentarii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1402,"guimetus barnoyni","guimetus","barnoyni",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1437,"johannes bedochii","johannes","bedochii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1461,"suffredus belpil","suffredus","belpil",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1466,"bertrandus berengarii","bertrandus","berengarii",NULL,NULL,"domicellus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1479,"matheus branquerii","matheus","branquerii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1398,"dalmassius brotinelli","dalmassius","brotinelli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1438,"johannes burgundionis","johannes","burgundionis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1400,"grinopolus de apterio","grinopolus","de apterio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1471,"grandulphus de cremona","grandulphus","de cremona",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1439,"johannes de fabrica","johannes","de fabrica",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1399,"fratres de gentilino","fratres","de gentilino",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1449,"petrus de grisa","petrus","de grisa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1450,"petrus de malamorte","petrus","de malamorte",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1454,"pontius de malbec","pontius","de malbec",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1459,"rostagnus de manso novis","rostagnus","de manso novis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1843,"robertus de rosemonte","robertus","de rosemonte",NULL,NULL,NULL,"mercator",NULL,NULL,NULL,NULL,NULL,NULL,"tabernarius",NULL,"homme"
1161,"jacomine",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Jacomina","homme"
1164,"raoulinus ubaki","raoulinus","ubaki",NULL,NULL,"magister",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Raoulinus Ubaki","homme"
889,"bertrandus de montepesato","bertrandus","de montepesato",NULL,NULL,"miles",NULL,NULL,NULL,NULL,NULL,NULL,"dominus",NULL,NULL,"homme"
1842,"rixendis parrochiane","rixendis","parrochiane",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2232,"pasqueta malatesta","pasqueta","malatesta",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1751,"mabilia mancipii","mabilia","mancipii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2207,"laurentia maniafori","laurentia","maniafori",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2182,"johanna marron","johanna","marron",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2028,"aurabla mercerii","aurabla","mercerii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2111,"agnesia moragii","agnesia","moragii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1621,"guillelma pascalis","guillelma","pascalis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
629,"jordana broquerie ","jordana","broherie",NULL,"avinione",NULL,"ortolana",NULL,NULL,NULL,NULL,"de meran en las lissas del portal Matharon",NULL,NULL,"jordana broherie","femme"
1821,"peyroneta pascalis","peyroneta","pascalis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2474,"bertrande guiliberti","bertrande","guiliberti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2194,"johannes domonioti","johannes","domonioti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2257,"ricardus fabri","ricardus","fabri",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2466,"andree chapusii","andree","chapusii",NULL,NULL,NULL,"laborator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1713,"johannes del carme","johannes","del carme",NULL,NULL,NULL,"speciarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1984,"petrus deu rocha","petrus","deu rocha",NULL,NULL,NULL,"serviens armorum pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1446,"marchonus de neomis","marchonus","de neomis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
